trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,xvector_cosine_score
trial_004985,M_33,CMPL_M_33_09ANG_00068,M_33,CMPL_M_33_09ANG_00080,genuine,True,True,1,genuine,0.9539538621902466
trial_004986,F_26,CMPL_F_26_14MAB_00029,F_26,CMPL_F_26_14MAB_00007,genuine,True,True,1,genuine,0.9727737903594971
trial_004987,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00060,genuine,True,True,1,genuine,0.9679142236709595
trial_004988,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00816,genuine,True,True,1,genuine,0.951306939125061
trial_004989,M_29,CMPL_M_29_12ALX_00011,M_45,CMPL_M_45_13MAB_00052,impostor,False,True,0,impostor,0.9412455558776855
trial_004990,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01690,genuine,True,True,1,genuine,0.8981538414955139
trial_004991,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00376,genuine,True,True,1,genuine,0.9685100317001343
trial_004992,M_53,CMPL_M_53_05MAB_00004,M_36,CMPL_M_36_04MAB_00064,impostor,False,True,0,impostor,0.9044824242591858
trial_004993,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_11MAB_00549,genuine,True,True,1,genuine,0.9686359167098999
trial_004994,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_15ALX_00073,genuine,True,True,1,genuine,0.9683992862701416
trial_004995,M_13,CMPL_M_13_12MAB_00080,M_32,CMPL_M_32_03MAB_00068,impostor,False,True,0,impostor,0.7923771739006042
trial_004996,F_21,CMPL_F_21_13ANG_00011,F_01,CMPL_F_01_13ALX_00757,impostor,False,True,0,impostor,0.9099922180175781
trial_004997,M_47,CMPL_M_47_03ALX_00029,M_47,CMPL_M_47_03ALX_00040,genuine,True,True,1,genuine,0.9647887349128723
trial_004998,F_15,CMPL_F_15_06ANG_00085,F_15,CMPL_F_15_06ANG_00026,genuine,True,True,1,genuine,0.9553202986717224
trial_004999,M_36,CMPL_M_36_04MAB_00006,M_36,CMPL_M_36_04MAB_00090,genuine,True,True,1,genuine,0.9691649079322815
trial_005000,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00513,genuine,True,True,1,genuine,0.9189453125
trial_005001,M_45,CMPL_M_45_13MAB_00024,M_20,CMPL_M_20_08ALX_00033,impostor,False,True,0,impostor,0.879641592502594
trial_005002,M_15,CMPL_M_15_08ANG_00211,M_05,CMPL_M_05_05ANG_00223,impostor,False,True,0,impostor,0.8735530376434326
trial_005003,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00040,genuine,True,True,1,genuine,0.9692518711090088
trial_005004,F_17,CMPL_F_17_08CAR_00071,F_04,CMPL_F_04_12ANG_00067,impostor,False,True,0,impostor,0.9128404855728149
trial_005005,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00077,genuine,True,True,1,genuine,0.9817244410514832
trial_005006,M_10,CMPL_M_10_09ANG_00243,M_20,CMPL_M_20_08ALX_00167,impostor,False,True,0,impostor,0.8798539638519287
trial_005007,F_31,CMPL_F_31_04CAR_00007,F_31,CMPL_F_31_04CAR_00026,genuine,True,True,1,genuine,0.9446362257003784
trial_005008,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_14ANG_00912,genuine,True,True,1,genuine,0.9415107369422913
trial_005009,M_44,CMPL_M_44_14MAB_00035,M_44,CMPL_M_44_14MAB_00024,genuine,True,True,1,genuine,0.9726078510284424
trial_005010,F_29,CMPL_F_29_06CAR_00012,F_02,CMPL_F_02_02MAB_00062,impostor,False,True,0,impostor,0.9102182388305664
trial_005011,M_33,CMPL_M_33_09ANG_00068,M_01,CMPL_M_01_04ANG_00478,impostor,False,True,0,impostor,0.8649610280990601
trial_005012,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00864,genuine,True,True,1,genuine,0.9330800175666809
trial_005013,F_20,CMPL_F_20_05CAR_00066,F_01,CMPL_F_01_13MAB_00805,impostor,False,True,0,impostor,0.8976001739501953
trial_005014,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00383,genuine,True,True,1,genuine,0.9401710629463196
trial_005015,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00564,genuine,True,True,1,genuine,0.9383467435836792
trial_005016,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00081,genuine,True,True,1,genuine,0.9704534411430359
trial_005017,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01177,genuine,True,True,1,genuine,0.9285439252853394
trial_005018,M_19,CMPL_M_19_11ALX_00110,M_17,CMPL_M_17_10MAB_00121,impostor,False,True,0,impostor,0.8810133934020996
trial_005019,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00066,genuine,True,True,1,genuine,0.968110203742981
trial_005020,M_35,CMPL_M_35_15ALX_00068,M_15,CMPL_M_15_08ANG_00140,impostor,False,True,0,impostor,0.9273858666419983
trial_005021,M_22,CMPL_M_22_15ALX_00121,M_08,CMPL_M_08_14ANG_00123,impostor,False,True,0,impostor,0.8931643962860107
trial_005022,M_18,CMPL_M_18_05ALX_00058,M_10,CMPL_M_10_09ANG_00040,impostor,False,True,0,impostor,0.8912185430526733
trial_005023,M_24,CMPL_M_24_07ANG_00018,M_23,CMPL_M_23_01ALX_00161,impostor,False,True,0,impostor,0.9057629108428955
trial_005024,M_36,CMPL_M_36_04MAB_00006,M_36,CMPL_M_36_04MAB_00061,genuine,True,True,1,genuine,0.9630692601203918
trial_005025,M_38,CMPL_M_38_05ANG_00009,M_20,CMPL_M_20_08ALX_00103,impostor,False,True,0,impostor,0.9011229276657104
trial_005026,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04MAB_00872,genuine,True,True,1,genuine,0.934185266494751
trial_005027,M_41,CMPL_M_41_14MAB_00025,M_04,CMPL_M_04_02ANG_00432,impostor,False,True,0,impostor,0.9171417951583862
trial_005028,M_02,CMPL_M_02_03ANG_00022,M_01,CMPL_M_01_10ANG_01058,impostor,False,True,0,impostor,0.7820719480514526
trial_005029,M_13,CMPL_M_13_12MAB_00080,M_29,CMPL_M_29_12ALX_00120,impostor,False,True,0,impostor,0.8360168933868408
trial_005030,F_06,CMPL_F_06_13MAB_00049,F_01,CMPL_F_01_03MAB_00037,impostor,False,True,0,impostor,0.906456470489502
trial_005031,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00018,genuine,True,True,1,genuine,0.961056113243103
trial_005032,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_05MAB_00044,genuine,True,True,1,genuine,0.9488531351089478
trial_005033,F_30,CMPL_F_30_04CAR_00018,F_06,CMPL_F_06_13MAB_00055,impostor,False,True,0,impostor,0.900825560092926
trial_005034,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00298,genuine,True,True,1,genuine,0.937210202217102
trial_005035,F_08,CMPL_F_08_10MAB_00093,F_11,CMPL_F_11_06ANG_00005,impostor,False,True,0,impostor,0.9289705753326416
trial_005036,M_39,CMPL_M_39_06MAB_00047,M_09,CMPL_M_09_09MAB_00393,impostor,False,True,0,impostor,0.9290688037872314
trial_005037,M_28,CMPL_M_28_12ANG_00055,M_12,CMPL_M_12_10ALX_00263,impostor,False,True,0,impostor,0.9298481941223145
trial_005038,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00235,genuine,True,True,1,genuine,0.9419007301330566
trial_005039,M_06,CMPL_M_06_11ANG_00272,M_14,CMPL_M_14_06ANG_00238,impostor,False,True,0,impostor,0.8985646963119507
trial_005040,M_25,CMPL_M_25_06ANG_00125,M_44,CMPL_M_44_14MAB_00048,impostor,False,True,0,impostor,0.9229426383972168
trial_005041,F_09,CMPL_F_09_06ANG_00100,F_01,CMPL_F_01_08ANG_00199,impostor,False,True,0,impostor,0.9081863164901733
trial_005042,M_47,CMPL_M_47_03ALX_00029,M_27,CMPL_M_27_05MAB_00064,impostor,False,True,0,impostor,0.894747257232666
trial_005043,F_20,CMPL_F_20_05CAR_00066,F_01,CMPL_F_01_12MAB_00695,impostor,False,True,0,impostor,0.8916402459144592
trial_005044,M_10,CMPL_M_10_09ANG_00243,M_22,CMPL_M_22_05MAB_00051,impostor,False,True,0,impostor,0.9033128023147583
trial_005045,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09MAB_00400,genuine,True,True,1,genuine,0.939211368560791
trial_005046,M_15,CMPL_M_15_08ANG_00211,M_07,CMPL_M_07_01ANG_00242,impostor,False,True,0,impostor,0.8920295238494873
trial_005047,F_05,CMPL_F_05_01CAR_00021,F_29,CMPL_F_29_06CAR_00024,impostor,False,True,0,impostor,0.9223480224609375
trial_005048,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_00983,genuine,True,True,1,genuine,0.9457225203514099
trial_005049,F_21,CMPL_F_21_13ANG_00011,F_26,CMPL_F_26_14MAB_00005,impostor,False,True,0,impostor,0.9041070938110352
trial_005050,M_27,CMPL_M_27_05MAB_00052,M_14,CMPL_M_14_06ANG_00068,impostor,False,True,0,impostor,0.8670324683189392
trial_005051,F_12,CMPL_F_12_06CAR_00056,F_12,CMPL_F_12_06CAR_00088,genuine,True,True,1,genuine,0.9829007983207703
trial_005052,F_21,CMPL_F_21_13ANG_00011,F_02,CMPL_F_02_02MAB_00008,impostor,False,True,0,impostor,0.8863706588745117
trial_005053,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00123,genuine,True,True,1,genuine,0.9656855463981628
trial_005054,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01612,genuine,True,True,1,genuine,0.9098082780838013
trial_005055,M_29,CMPL_M_29_12ALX_00011,M_14,CMPL_M_14_06ANG_00054,impostor,False,True,0,impostor,0.8850650787353516
trial_005056,F_23,CMPL_F_23_02CAR_00050,F_03,CMPL_F_03_09MAB_00035,impostor,False,True,0,impostor,0.9303632974624634
trial_005057,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00180,genuine,True,True,1,genuine,0.9646099805831909
trial_005058,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00209,genuine,True,True,1,genuine,0.9229278564453125
trial_005059,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00116,genuine,True,True,1,genuine,0.9290810823440552
trial_005060,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00077,genuine,True,True,1,genuine,0.9083641171455383
trial_005061,M_30,CMPL_M_30_10ALX_00103,M_08,CMPL_M_08_14ANG_00158,impostor,False,True,0,impostor,0.8733770251274109
trial_005062,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00051,genuine,True,True,1,genuine,0.9416666030883789
trial_005063,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01042,genuine,True,True,1,genuine,0.9405924081802368
trial_005064,F_16,CMPL_F_16_03MAB_00082,F_16,CMPL_F_16_03MAB_00004,genuine,True,True,1,genuine,0.9387466907501221
trial_005065,F_09,CMPL_F_09_06ANG_00100,F_07,CMPL_F_07_10MAB_00100,impostor,False,True,0,impostor,0.9240607023239136
trial_005066,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00108,genuine,True,True,1,genuine,0.9602415561676025
trial_005067,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00324,genuine,True,True,1,genuine,0.9471766948699951
trial_005068,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00131,genuine,True,True,1,genuine,0.9328637719154358
trial_005069,M_08,CMPL_M_08_14ANG_00112,M_28,CMPL_M_28_12ANG_00070,impostor,False,True,0,impostor,0.847301721572876
trial_005070,F_31,CMPL_F_31_04CAR_00007,F_03,CMPL_F_03_09MAB_00067,impostor,False,True,0,impostor,0.9456405639648438
trial_005071,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00016,genuine,True,True,1,genuine,0.9649838209152222
trial_005072,M_27,CMPL_M_27_05MAB_00052,M_09,CMPL_M_09_09MAB_00396,impostor,False,True,0,impostor,0.8878376483917236
trial_005073,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00060,genuine,True,True,1,genuine,0.9672397375106812
trial_005074,F_15,CMPL_F_15_06ANG_00085,F_01,CMPL_F_01_13MAB_00825,impostor,False,True,0,impostor,0.8657563924789429
trial_005075,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00123,genuine,True,True,1,genuine,0.9168870449066162
trial_005076,M_10,CMPL_M_10_09ANG_00243,M_19,CMPL_M_19_11ALX_00150,impostor,False,True,0,impostor,0.9090722799301147
trial_005077,F_34,CMPL_F_34_12ALX_00013,F_04,CMPL_F_04_12ANG_00025,impostor,False,True,0,impostor,0.8340663909912109
trial_005078,M_17,CMPL_M_17_07ANG_00057,M_18,CMPL_M_18_05ALX_00006,impostor,False,True,0,impostor,0.9472677707672119
trial_005079,F_10,CMPL_F_10_13ALX_00070,F_02,CMPL_F_02_02MAB_00183,impostor,False,True,0,impostor,0.9175763130187988
trial_005080,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_08ANG_00213,genuine,True,True,1,genuine,0.9358757734298706
trial_005081,M_32,CMPL_M_32_03MAB_00021,M_32,CMPL_M_32_03MAB_00027,genuine,True,True,1,genuine,0.9456079602241516
trial_005082,M_40,CMPL_M_40_08ANG_00008,M_40,CMPL_M_40_08ANG_00046,genuine,True,True,1,genuine,0.8537615537643433
trial_005083,M_22,CMPL_M_22_15ALX_00121,M_04,CMPL_M_04_02ALX_00053,impostor,False,True,0,impostor,0.9200147986412048
trial_005084,F_10,CMPL_F_10_13ALX_00070,F_10,CMPL_F_10_13ALX_00030,genuine,True,True,1,genuine,0.9558898210525513
trial_005085,F_09,CMPL_F_09_06ANG_00100,F_09,CMPL_F_09_06ANG_00068,genuine,True,True,1,genuine,0.9583420157432556
trial_005086,M_44,CMPL_M_44_14MAB_00035,M_33,CMPL_M_33_09ANG_00064,impostor,False,True,0,impostor,0.8653256893157959
trial_005087,F_31,CMPL_F_31_04CAR_00007,F_01,CMPL_F_01_03MAB_00017,impostor,False,True,0,impostor,0.9258975982666016
trial_005088,M_10,CMPL_M_10_09ANG_00243,M_01,CMPL_M_01_03ANG_00350,impostor,False,True,0,impostor,0.9111282825469971
trial_005089,M_01,CMPL_M_01_13ANG_01532,M_36,CMPL_M_36_04MAB_00049,impostor,False,True,0,impostor,0.93125981092453
trial_005090,M_07,CMPL_M_07_01MAB_00315,M_17,CMPL_M_17_10MAB_00087,impostor,False,True,0,impostor,0.8995673656463623
trial_005091,M_17,CMPL_M_17_07ANG_00057,M_08,CMPL_M_08_14ANG_00021,impostor,False,True,0,impostor,0.9145896434783936
trial_005092,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00102,genuine,True,True,1,genuine,0.9292223453521729
trial_005093,M_23,CMPL_M_23_01ALX_00103,M_31,CMPL_M_31_11MAB_00024,impostor,False,True,0,impostor,0.8096423745155334
trial_005094,F_07,CMPL_F_07_04ALX_00020,F_13,CMPL_F_13_11ANG_00016,impostor,False,True,0,impostor,0.8842428922653198
trial_005095,M_43,CMPL_M_43_14MAB_00025,M_43,CMPL_M_43_14MAB_00006,genuine,True,True,1,genuine,0.9444828629493713
trial_005096,M_03,CMPL_M_03_08MAB_00709,M_08,CMPL_M_08_14ANG_00276,impostor,False,True,0,impostor,0.9300774335861206
trial_005097,M_27,CMPL_M_27_05MAB_00052,M_02,CMPL_M_02_10ANG_00617,impostor,False,True,0,impostor,0.9406133890151978
trial_005098,F_14,CMPL_F_14_06MAB_00078,F_01,CMPL_F_01_03MAB_00080,impostor,False,True,0,impostor,0.897608757019043
trial_005099,M_40,CMPL_M_40_08ANG_00008,M_09,CMPL_M_09_09MAB_00398,impostor,False,True,0,impostor,0.8951817750930786
trial_005100,F_33,CMPL_F_33_06ANG_00018,F_01,CMPL_F_01_13MAB_00853,impostor,False,True,0,impostor,0.8945617079734802
trial_005101,M_51,CMPL_M_51_14ALX_00006,M_16,CMPL_M_16_04MAB_00179,impostor,False,True,0,impostor,0.9228531122207642
trial_005102,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00262,genuine,True,True,1,genuine,0.8929829001426697
trial_005103,M_19,CMPL_M_19_11ALX_00110,M_07,CMPL_M_07_01ANG_00265,impostor,False,True,0,impostor,0.9069061279296875
trial_005104,F_33,CMPL_F_33_06ANG_00018,F_30,CMPL_F_30_04CAR_00021,impostor,False,True,0,impostor,0.9317860007286072
trial_005105,M_06,CMPL_M_06_11ANG_00272,M_33,CMPL_M_33_09ANG_00092,impostor,False,True,0,impostor,0.8132407069206238
trial_005106,F_23,CMPL_F_23_02CAR_00050,F_04,CMPL_F_04_12ANG_00095,impostor,False,True,0,impostor,0.9100257754325867
trial_005107,F_12,CMPL_F_12_06CAR_00056,F_01,CMPL_F_01_11MAB_00517,impostor,False,True,0,impostor,0.9149012565612793
trial_005108,M_47,CMPL_M_47_03ALX_00029,M_05,CMPL_M_05_05ANG_00337,impostor,False,True,0,impostor,0.8574392795562744
trial_005109,M_46,CMPL_M_46_04MAB_00011,M_06,CMPL_M_06_11ANG_00001,impostor,False,True,0,impostor,0.9286432266235352
trial_005110,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00149,genuine,True,True,1,genuine,0.8944383859634399
trial_005111,M_51,CMPL_M_51_14ALX_00006,M_01,CMPL_M_01_14ALX_01671,impostor,False,True,0,impostor,0.8914123177528381
trial_005112,M_50,CMPL_M_50_14MAB_00026,M_31,CMPL_M_31_11MAB_00048,impostor,False,True,0,impostor,0.8494178056716919
trial_005113,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00665,genuine,True,True,1,genuine,0.9718550443649292
trial_005114,M_41,CMPL_M_41_14MAB_00025,M_41,CMPL_M_41_14MAB_00059,genuine,True,True,1,genuine,0.9747883677482605
trial_005115,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_05MAB_00027,genuine,True,True,1,genuine,0.9781783819198608
trial_005116,M_27,CMPL_M_27_05MAB_00052,M_01,CMPL_M_01_10ANG_01057,impostor,False,True,0,impostor,0.9402155876159668
trial_005117,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00231,genuine,True,True,1,genuine,0.9610256552696228
trial_005118,F_09,CMPL_F_09_06ANG_00100,F_03,CMPL_F_03_09MAB_00280,impostor,False,True,0,impostor,0.9160838723182678
trial_005119,M_50,CMPL_M_50_14MAB_00026,M_50,CMPL_M_50_14MAB_00002,genuine,True,True,1,genuine,0.942973792552948
trial_005120,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00172,genuine,True,True,1,genuine,0.9684273600578308
trial_005121,F_32,CMPL_F_32_11ANG_00011,F_10,CMPL_F_10_13ALX_00016,impostor,False,True,0,impostor,0.9331950545310974
trial_005122,F_31,CMPL_F_31_04CAR_00007,F_03,CMPL_F_03_09MAB_00193,impostor,False,True,0,impostor,0.9167861938476562
trial_005123,M_30,CMPL_M_30_10ALX_00103,M_30,CMPL_M_30_08ANG_00029,genuine,True,True,1,genuine,0.9229474067687988
trial_005124,M_03,CMPL_M_03_08MAB_00709,M_39,CMPL_M_39_06MAB_00067,impostor,False,True,0,impostor,0.8958824872970581
trial_005125,M_06,CMPL_M_06_11ANG_00272,M_05,CMPL_M_05_05ANG_00181,impostor,False,True,0,impostor,0.8678445219993591
trial_005126,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00133,genuine,True,True,1,genuine,0.9648714065551758
trial_005127,M_07,CMPL_M_07_01MAB_00315,M_02,CMPL_M_02_10ANG_00628,impostor,False,True,0,impostor,0.9152835011482239
trial_005128,M_31,CMPL_M_31_11MAB_00120,M_08,CMPL_M_08_14ANG_00302,impostor,False,True,0,impostor,0.8751509785652161
trial_005129,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00129,genuine,True,True,1,genuine,0.9746419191360474
trial_005130,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00137,genuine,True,True,1,genuine,0.9596977233886719
trial_005131,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12MAB_00705,genuine,True,True,1,genuine,0.9558005332946777
trial_005132,M_41,CMPL_M_41_14MAB_00025,M_41,CMPL_M_41_14MAB_00004,genuine,True,True,1,genuine,0.9560936689376831
trial_005133,M_03,CMPL_M_03_08MAB_00709,M_27,CMPL_M_27_15ALX_00135,impostor,False,True,0,impostor,0.9101924300193787
trial_005134,M_50,CMPL_M_50_14MAB_00026,M_03,CMPL_M_03_07MAB_00400,impostor,False,True,0,impostor,0.8984154462814331
trial_005135,M_35,CMPL_M_35_15ALX_00068,M_03,CMPL_M_03_01ANG_00162,impostor,False,True,0,impostor,0.9041972160339355
trial_005136,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00444,genuine,True,True,1,genuine,0.9473141431808472
trial_005137,M_04,CMPL_M_04_02ANG_00433,M_01,CMPL_M_01_03ANG_00292,impostor,False,True,0,impostor,0.9157170057296753
trial_005138,M_04,CMPL_M_04_02ANG_00433,M_16,CMPL_M_16_04MAB_00221,impostor,False,True,0,impostor,0.9221885204315186
trial_005139,M_45,CMPL_M_45_13MAB_00024,M_01,CMPL_M_01_10ANG_01212,impostor,False,True,0,impostor,0.8385933637619019
trial_005140,F_21,CMPL_F_21_13ANG_00011,F_21,CMPL_F_21_13ANG_00056,genuine,True,True,1,genuine,0.9269826412200928
trial_005141,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_15ALX_00087,genuine,True,True,1,genuine,0.9749900102615356
trial_005142,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00147,genuine,True,True,1,genuine,0.9497426152229309
trial_005143,F_26,CMPL_F_26_14MAB_00029,F_01,CMPL_F_01_05MAB_00095,impostor,False,True,0,impostor,0.9334709048271179
trial_005144,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ALX_00565,genuine,True,True,1,genuine,0.9465619325637817
trial_005145,M_40,CMPL_M_40_08ANG_00008,M_20,CMPL_M_20_08ALX_00056,impostor,False,True,0,impostor,0.9297929406166077
trial_005146,M_39,CMPL_M_39_06MAB_00047,M_22,CMPL_M_22_15ALX_00095,impostor,False,True,0,impostor,0.9266392588615417
trial_005147,M_36,CMPL_M_36_04MAB_00006,M_04,CMPL_M_04_02ALX_00091,impostor,False,True,0,impostor,0.9268537163734436
trial_005148,M_37,CMPL_M_37_14MAB_00049,M_22,CMPL_M_22_15ALX_00102,impostor,False,True,0,impostor,0.928192138671875
trial_005149,F_20,CMPL_F_20_05CAR_00066,F_02,CMPL_F_02_02MAB_00007,impostor,False,True,0,impostor,0.9361249804496765
trial_005150,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_03MAB_00066,genuine,True,True,1,genuine,0.9381630420684814
trial_005151,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00210,genuine,True,True,1,genuine,0.9527519941329956
trial_005152,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00056,genuine,True,True,1,genuine,0.9648714065551758
trial_005153,M_34,CMPL_M_34_09ALX_00048,M_34,CMPL_M_34_09ALX_00041,genuine,True,True,1,genuine,0.9656267166137695
trial_005154,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00129,genuine,True,True,1,genuine,0.9359304904937744
trial_005155,F_30,CMPL_F_30_04CAR_00018,F_30,CMPL_F_30_04CAR_00008,genuine,True,True,1,genuine,0.9753459692001343
trial_005156,M_02,CMPL_M_02_03ANG_00022,M_41,CMPL_M_41_14MAB_00051,impostor,False,True,0,impostor,0.9237804412841797
trial_005157,M_31,CMPL_M_31_11MAB_00120,M_30,CMPL_M_30_08ANG_00006,impostor,False,True,0,impostor,0.9525852203369141
trial_005158,M_20,CMPL_M_20_08ALX_00016,M_02,CMPL_M_02_03ANG_00060,impostor,False,True,0,impostor,0.8767416477203369
trial_005159,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01269,genuine,True,True,1,genuine,0.8998274803161621
trial_005160,M_40,CMPL_M_40_08ANG_00008,M_40,CMPL_M_40_08ANG_00040,genuine,True,True,1,genuine,0.962675929069519
trial_005161,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00012,genuine,True,True,1,genuine,0.9852079749107361
trial_005162,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00245,genuine,True,True,1,genuine,0.9403539299964905
trial_005163,M_46,CMPL_M_46_04MAB_00011,M_02,CMPL_M_02_03ANG_00120,impostor,False,True,0,impostor,0.8991209268569946
trial_005164,F_18,CMPL_F_18_06MAB_00027,F_01,CMPL_F_01_09ANG_00339,impostor,False,True,0,impostor,0.879432201385498
trial_005165,M_32,CMPL_M_32_03MAB_00021,M_06,CMPL_M_06_11ANG_00476,impostor,False,True,0,impostor,0.9388695955276489
trial_005166,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00102,genuine,True,True,1,genuine,0.9123103022575378
trial_005167,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00130,genuine,True,True,1,genuine,0.9644397497177124
trial_005168,M_37,CMPL_M_37_14MAB_00049,M_03,CMPL_M_03_01ANG_00140,impostor,False,True,0,impostor,0.9436084032058716
trial_005169,M_32,CMPL_M_32_03MAB_00021,M_04,CMPL_M_04_02ANG_00570,impostor,False,True,0,impostor,0.9111324548721313
trial_005170,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00205,genuine,True,True,1,genuine,0.9189505577087402
trial_005171,F_10,CMPL_F_10_13ALX_00070,F_03,CMPL_F_03_09MAB_00335,impostor,False,True,0,impostor,0.9506077170372009
trial_005172,M_52,CMPL_M_52_13ALX_00005,M_06,CMPL_M_06_11ANG_00016,impostor,False,True,0,impostor,0.9330130815505981
trial_005173,F_19,CMPL_F_19_08CAR_00045,F_10,CMPL_F_10_13ALX_00071,impostor,False,True,0,impostor,0.9332189559936523
trial_005174,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00112,genuine,True,True,1,genuine,0.9237120151519775
trial_005175,F_34,CMPL_F_34_12ALX_00013,F_13,CMPL_F_13_11ANG_00078,impostor,False,True,0,impostor,0.903919517993927
trial_005176,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00372,genuine,True,True,1,genuine,0.9510886073112488
trial_005177,M_37,CMPL_M_37_14MAB_00049,M_06,CMPL_M_06_11ANG_00455,impostor,False,True,0,impostor,0.9205289483070374
trial_005178,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04MAB_00882,genuine,True,True,1,genuine,0.9298522472381592
trial_005179,F_22,CMPL_F_22_06ALX_00053,F_01,CMPL_F_01_11MAB_00531,impostor,False,True,0,impostor,0.9130849838256836
