trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,ecapa_cosine_score
trial_004905,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_14ANG_00888,genuine,True,True,1,genuine,0.6594276428222656
trial_004906,M_33,CMPL_M_33_09ANG_00068,M_19,CMPL_M_19_11ALX_00045,impostor,False,True,0,impostor,0.1377880573272705
trial_004907,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12MAB_00698,genuine,True,True,1,genuine,0.4901399612426758
trial_004908,M_06,CMPL_M_06_11ANG_00272,M_08,CMPL_M_08_14ANG_00191,impostor,False,True,0,impostor,0.28262561559677124
trial_004909,F_12,CMPL_F_12_06CAR_00056,F_12,CMPL_F_12_06CAR_00052,genuine,True,True,1,genuine,0.8454278111457825
trial_004910,F_30,CMPL_F_30_04CAR_00018,F_30,CMPL_F_30_04CAR_00013,genuine,True,True,1,genuine,0.6971765756607056
trial_004911,F_23,CMPL_F_23_02CAR_00050,F_01,CMPL_F_01_11MAB_00518,impostor,False,True,0,impostor,0.26593101024627686
trial_004912,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00104,genuine,True,True,1,genuine,0.33004099130630493
trial_004913,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00185,genuine,True,True,1,genuine,0.5444396138191223
trial_004914,F_26,CMPL_F_26_14MAB_00029,F_22,CMPL_F_22_06ALX_00026,impostor,False,True,0,impostor,0.20952363312244415
trial_004915,M_31,CMPL_M_31_11MAB_00120,M_31,CMPL_M_31_11MAB_00027,genuine,True,True,1,genuine,0.41165590286254883
trial_004916,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00019,genuine,True,True,1,genuine,0.675604522228241
trial_004917,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00188,genuine,True,True,1,genuine,0.7336264848709106
trial_004918,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_06MAB_00184,genuine,True,True,1,genuine,0.5280054211616516
trial_004919,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00002,genuine,True,True,1,genuine,0.8167914152145386
trial_004920,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00048,genuine,True,True,1,genuine,0.6665775775909424
trial_004921,M_35,CMPL_M_35_15ALX_00068,M_14,CMPL_M_14_06ANG_00152,impostor,False,True,0,impostor,0.036368779838085175
trial_004922,F_01,CMPL_F_01_12MAB_00651,F_06,CMPL_F_06_13MAB_00132,impostor,False,True,0,impostor,0.1899183988571167
trial_004923,F_30,CMPL_F_30_04CAR_00018,F_05,CMPL_F_05_01CAR_00099,impostor,False,True,0,impostor,0.3815038502216339
trial_004924,M_10,CMPL_M_10_09ANG_00243,M_05,CMPL_M_05_05ANG_00275,impostor,False,True,0,impostor,0.1521819680929184
trial_004925,M_10,CMPL_M_10_09ANG_00243,M_29,CMPL_M_29_12ALX_00054,impostor,False,True,0,impostor,0.1562146097421646
trial_004926,F_19,CMPL_F_19_08CAR_00045,F_19,CMPL_F_19_08CAR_00001,genuine,True,True,1,genuine,0.7233705520629883
trial_004927,M_10,CMPL_M_10_09ANG_00243,M_23,CMPL_M_23_01ALX_00143,impostor,False,True,0,impostor,0.11500498652458191
trial_004928,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00014,genuine,True,True,1,genuine,0.5470846891403198
trial_004929,M_50,CMPL_M_50_14MAB_00026,M_50,CMPL_M_50_14MAB_00001,genuine,True,True,1,genuine,0.6523393392562866
trial_004930,M_25,CMPL_M_25_06ANG_00125,M_08,CMPL_M_08_14ANG_00334,impostor,False,True,0,impostor,0.23638185858726501
trial_004931,F_11,CMPL_F_11_06ANG_00030,F_11,CMPL_F_11_06ANG_00022,genuine,True,True,1,genuine,0.47112196683883667
trial_004932,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00400,genuine,True,True,1,genuine,0.4499330222606659
trial_004933,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00081,genuine,True,True,1,genuine,0.3946438431739807
trial_004934,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00064,genuine,True,True,1,genuine,0.3015287220478058
trial_004935,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00308,genuine,True,True,1,genuine,0.7114824056625366
trial_004936,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00220,genuine,True,True,1,genuine,0.6063212156295776
trial_004937,M_45,CMPL_M_45_13MAB_00024,M_43,CMPL_M_43_14MAB_00015,impostor,False,True,0,impostor,0.05974742770195007
trial_004938,F_04,CMPL_F_04_12ANG_00215,F_02,CMPL_F_02_02MAB_00260,impostor,False,True,0,impostor,0.2577870488166809
trial_004939,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00884,genuine,True,True,1,genuine,0.5121243000030518
trial_004940,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00075,genuine,True,True,1,genuine,0.6355694532394409
trial_004941,M_11,CMPL_M_11_07ANG_00036,M_24,CMPL_M_24_10MAB_00107,impostor,False,True,0,impostor,0.15351153910160065
trial_004942,F_18,CMPL_F_18_06MAB_00027,F_18,CMPL_F_18_06MAB_00070,genuine,True,True,1,genuine,0.5516840219497681
trial_004943,M_16,CMPL_M_16_03ALX_00105,M_04,CMPL_M_04_02ANG_00261,impostor,False,True,0,impostor,0.24245938658714294
trial_004944,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01625,genuine,True,True,1,genuine,0.2966586947441101
trial_004945,F_22,CMPL_F_22_06ALX_00053,F_22,CMPL_F_22_06ALX_00018,genuine,True,True,1,genuine,0.6149674654006958
trial_004946,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00927,genuine,True,True,1,genuine,0.45612120628356934
trial_004947,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00571,genuine,True,True,1,genuine,0.5630447864532471
trial_004948,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00117,genuine,True,True,1,genuine,0.6807413101196289
trial_004949,F_11,CMPL_F_11_06ANG_00030,F_02,CMPL_F_02_02MAB_00092,impostor,False,True,0,impostor,0.36154764890670776
trial_004950,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00033,genuine,True,True,1,genuine,0.6681129336357117
trial_004951,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00176,genuine,True,True,1,genuine,0.31837549805641174
trial_004952,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00101,genuine,True,True,1,genuine,0.7333294153213501
trial_004953,M_06,CMPL_M_06_11ANG_00272,M_46,CMPL_M_46_04MAB_00018,impostor,False,True,0,impostor,0.23994165658950806
trial_004954,F_29,CMPL_F_29_06CAR_00012,F_04,CMPL_F_04_12ANG_00209,impostor,False,True,0,impostor,0.06884890794754028
trial_004955,F_05,CMPL_F_05_01CAR_00021,F_05,CMPL_F_05_01CAR_00093,genuine,True,True,1,genuine,0.4534134268760681
trial_004956,F_32,CMPL_F_32_11ANG_00011,F_12,CMPL_F_12_06CAR_00046,impostor,False,True,0,impostor,0.3012174367904663
trial_004957,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00372,genuine,True,True,1,genuine,0.36463385820388794
trial_004958,F_05,CMPL_F_05_01CAR_00021,F_05,CMPL_F_05_01CAR_00048,genuine,True,True,1,genuine,0.357638418674469
trial_004959,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01699,genuine,True,True,1,genuine,0.3716127276420593
trial_004960,M_16,CMPL_M_16_03ALX_00105,M_34,CMPL_M_34_09ALX_00087,impostor,False,True,0,impostor,0.10342242568731308
trial_004961,F_05,CMPL_F_05_01CAR_00021,F_05,CMPL_F_05_01CAR_00016,genuine,True,True,1,genuine,0.7504622936248779
trial_004962,F_13,CMPL_F_13_11ANG_00086,F_13,CMPL_F_13_11ANG_00091,genuine,True,True,1,genuine,0.6626802086830139
trial_004963,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00020,genuine,True,True,1,genuine,0.5216563940048218
trial_004964,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01378,genuine,True,True,1,genuine,0.5486627221107483
trial_004965,F_09,CMPL_F_09_06ANG_00100,F_10,CMPL_F_10_13ALX_00011,impostor,False,True,0,impostor,0.03878781944513321
trial_004966,F_29,CMPL_F_29_06CAR_00012,F_03,CMPL_F_03_09MAB_00250,impostor,False,True,0,impostor,0.2823679745197296
trial_004967,F_19,CMPL_F_19_08CAR_00045,F_19,CMPL_F_19_08CAR_00043,genuine,True,True,1,genuine,0.7620947360992432
trial_004968,M_33,CMPL_M_33_09ANG_00068,M_20,CMPL_M_20_08ALX_00071,impostor,False,True,0,impostor,0.30028417706489563
trial_004969,M_45,CMPL_M_45_13MAB_00024,M_15,CMPL_M_15_08ANG_00010,impostor,False,True,0,impostor,0.22366726398468018
trial_004970,F_22,CMPL_F_22_06ALX_00053,F_17,CMPL_F_17_08CAR_00064,impostor,False,True,0,impostor,0.1635780781507492
trial_004971,M_31,CMPL_M_31_11MAB_00120,M_21,CMPL_M_21_11MAB_00002,impostor,False,True,0,impostor,0.14116722345352173
trial_004972,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00286,genuine,True,True,1,genuine,0.5029684901237488
trial_004973,F_23,CMPL_F_23_02CAR_00050,F_12,CMPL_F_12_06CAR_00061,impostor,False,True,0,impostor,0.1022547036409378
trial_004974,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00314,genuine,True,True,1,genuine,0.6622307300567627
trial_004975,F_13,CMPL_F_13_11ANG_00086,F_06,CMPL_F_06_13MAB_00128,impostor,False,True,0,impostor,0.05742771923542023
trial_004976,M_42,CMPL_M_42_06ALX_00060,M_42,CMPL_M_42_06ALX_00059,genuine,True,True,1,genuine,0.49244576692581177
trial_004977,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_03ALX_00100,genuine,True,True,1,genuine,0.7060868144035339
trial_004978,M_14,CMPL_M_14_06ANG_00222,M_23,CMPL_M_23_01ALX_00117,impostor,False,True,0,impostor,0.11984071135520935
trial_004979,M_24,CMPL_M_24_07ANG_00018,M_17,CMPL_M_17_10MAB_00094,impostor,False,True,0,impostor,0.04598531126976013
trial_004980,M_28,CMPL_M_28_12ANG_00055,M_03,CMPL_M_03_08MAB_00836,impostor,False,True,0,impostor,0.28908026218414307
trial_004981,F_12,CMPL_F_12_06CAR_00056,F_13,CMPL_F_13_11ANG_00041,impostor,False,True,0,impostor,0.21023887395858765
trial_004982,F_20,CMPL_F_20_05CAR_00066,F_03,CMPL_F_03_09MAB_00066,impostor,False,True,0,impostor,0.22802963852882385
trial_004983,M_02,CMPL_M_02_03ANG_00022,M_10,CMPL_M_10_09ANG_00108,impostor,False,True,0,impostor,0.11281847208738327
trial_004984,M_37,CMPL_M_37_14MAB_00049,M_07,CMPL_M_07_01ANG_00155,impostor,False,True,0,impostor,0.24430492520332336
trial_004985,M_33,CMPL_M_33_09ANG_00068,M_33,CMPL_M_33_09ANG_00080,genuine,True,True,1,genuine,0.6282135844230652
trial_004986,F_26,CMPL_F_26_14MAB_00029,F_26,CMPL_F_26_14MAB_00007,genuine,True,True,1,genuine,0.6391922235488892
trial_004987,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00060,genuine,True,True,1,genuine,0.6598829627037048
trial_004988,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00816,genuine,True,True,1,genuine,0.7608851194381714
trial_004989,M_29,CMPL_M_29_12ALX_00011,M_45,CMPL_M_45_13MAB_00052,impostor,False,True,0,impostor,0.27568110823631287
trial_004990,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01690,genuine,True,True,1,genuine,0.1691170334815979
trial_004991,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00376,genuine,True,True,1,genuine,0.7303369641304016
trial_004992,M_53,CMPL_M_53_05MAB_00004,M_36,CMPL_M_36_04MAB_00064,impostor,False,True,0,impostor,0.3410201668739319
trial_004993,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_11MAB_00549,genuine,True,True,1,genuine,0.7032323479652405
trial_004994,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_15ALX_00073,genuine,True,True,1,genuine,0.6843472719192505
trial_004995,M_13,CMPL_M_13_12MAB_00080,M_32,CMPL_M_32_03MAB_00068,impostor,False,True,0,impostor,0.06767931580543518
trial_004996,F_21,CMPL_F_21_13ANG_00011,F_01,CMPL_F_01_13ALX_00757,impostor,False,True,0,impostor,0.033497828990221024
trial_004997,M_47,CMPL_M_47_03ALX_00029,M_47,CMPL_M_47_03ALX_00040,genuine,True,True,1,genuine,0.771170973777771
trial_004998,F_15,CMPL_F_15_06ANG_00085,F_15,CMPL_F_15_06ANG_00026,genuine,True,True,1,genuine,0.5737393498420715
trial_004999,M_36,CMPL_M_36_04MAB_00006,M_36,CMPL_M_36_04MAB_00090,genuine,True,True,1,genuine,0.5345543026924133
trial_005000,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00513,genuine,True,True,1,genuine,0.5311910510063171
trial_005001,M_45,CMPL_M_45_13MAB_00024,M_20,CMPL_M_20_08ALX_00033,impostor,False,True,0,impostor,0.11328958719968796
trial_005002,M_15,CMPL_M_15_08ANG_00211,M_05,CMPL_M_05_05ANG_00223,impostor,False,True,0,impostor,-0.11192506551742554
trial_005003,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00040,genuine,True,True,1,genuine,0.7529338598251343
trial_005004,F_17,CMPL_F_17_08CAR_00071,F_04,CMPL_F_04_12ANG_00067,impostor,False,True,0,impostor,0.20412936806678772
trial_005005,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00077,genuine,True,True,1,genuine,0.7877169847488403
trial_005006,M_10,CMPL_M_10_09ANG_00243,M_20,CMPL_M_20_08ALX_00167,impostor,False,True,0,impostor,0.1529068648815155
trial_005007,F_31,CMPL_F_31_04CAR_00007,F_31,CMPL_F_31_04CAR_00026,genuine,True,True,1,genuine,0.6241754293441772
trial_005008,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_14ANG_00912,genuine,True,True,1,genuine,0.5374654531478882
trial_005009,M_44,CMPL_M_44_14MAB_00035,M_44,CMPL_M_44_14MAB_00024,genuine,True,True,1,genuine,0.7209997177124023
trial_005010,F_29,CMPL_F_29_06CAR_00012,F_02,CMPL_F_02_02MAB_00062,impostor,False,True,0,impostor,0.2827950716018677
trial_005011,M_33,CMPL_M_33_09ANG_00068,M_01,CMPL_M_01_04ANG_00478,impostor,False,True,0,impostor,0.03981173783540726
trial_005012,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00864,genuine,True,True,1,genuine,0.6328168511390686
trial_005013,F_20,CMPL_F_20_05CAR_00066,F_01,CMPL_F_01_13MAB_00805,impostor,False,True,0,impostor,0.2138749063014984
trial_005014,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00383,genuine,True,True,1,genuine,0.6645643711090088
trial_005015,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00564,genuine,True,True,1,genuine,0.5694305896759033
trial_005016,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00081,genuine,True,True,1,genuine,0.6738218069076538
trial_005017,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01177,genuine,True,True,1,genuine,0.3018396198749542
trial_005018,M_19,CMPL_M_19_11ALX_00110,M_17,CMPL_M_17_10MAB_00121,impostor,False,True,0,impostor,0.04055822640657425
trial_005019,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00066,genuine,True,True,1,genuine,0.6188341379165649
trial_005020,M_35,CMPL_M_35_15ALX_00068,M_15,CMPL_M_15_08ANG_00140,impostor,False,True,0,impostor,0.192795068025589
trial_005021,M_22,CMPL_M_22_15ALX_00121,M_08,CMPL_M_08_14ANG_00123,impostor,False,True,0,impostor,0.19052726030349731
trial_005022,M_18,CMPL_M_18_05ALX_00058,M_10,CMPL_M_10_09ANG_00040,impostor,False,True,0,impostor,0.15119490027427673
trial_005023,M_24,CMPL_M_24_07ANG_00018,M_23,CMPL_M_23_01ALX_00161,impostor,False,True,0,impostor,0.12436878681182861
trial_005024,M_36,CMPL_M_36_04MAB_00006,M_36,CMPL_M_36_04MAB_00061,genuine,True,True,1,genuine,0.6264050006866455
trial_005025,M_38,CMPL_M_38_05ANG_00009,M_20,CMPL_M_20_08ALX_00103,impostor,False,True,0,impostor,0.08449430018663406
trial_005026,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04MAB_00872,genuine,True,True,1,genuine,0.4745148718357086
trial_005027,M_41,CMPL_M_41_14MAB_00025,M_04,CMPL_M_04_02ANG_00432,impostor,False,True,0,impostor,-0.022115711122751236
trial_005028,M_02,CMPL_M_02_03ANG_00022,M_01,CMPL_M_01_10ANG_01058,impostor,False,True,0,impostor,0.020687874406576157
trial_005029,M_13,CMPL_M_13_12MAB_00080,M_29,CMPL_M_29_12ALX_00120,impostor,False,True,0,impostor,0.11782936006784439
trial_005030,F_06,CMPL_F_06_13MAB_00049,F_01,CMPL_F_01_03MAB_00037,impostor,False,True,0,impostor,0.25245049595832825
trial_005031,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00018,genuine,True,True,1,genuine,0.6879117488861084
trial_005032,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_05MAB_00044,genuine,True,True,1,genuine,0.6605263948440552
trial_005033,F_30,CMPL_F_30_04CAR_00018,F_06,CMPL_F_06_13MAB_00055,impostor,False,True,0,impostor,0.21167942881584167
trial_005034,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00298,genuine,True,True,1,genuine,0.37791597843170166
trial_005035,F_08,CMPL_F_08_10MAB_00093,F_11,CMPL_F_11_06ANG_00005,impostor,False,True,0,impostor,0.24302859604358673
trial_005036,M_39,CMPL_M_39_06MAB_00047,M_09,CMPL_M_09_09MAB_00393,impostor,False,True,0,impostor,-0.013659916818141937
trial_005037,M_28,CMPL_M_28_12ANG_00055,M_12,CMPL_M_12_10ALX_00263,impostor,False,True,0,impostor,0.3794625997543335
trial_005038,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00235,genuine,True,True,1,genuine,0.40653687715530396
trial_005039,M_06,CMPL_M_06_11ANG_00272,M_14,CMPL_M_14_06ANG_00238,impostor,False,True,0,impostor,0.16263262927532196
trial_005040,M_25,CMPL_M_25_06ANG_00125,M_44,CMPL_M_44_14MAB_00048,impostor,False,True,0,impostor,0.13197605311870575
trial_005041,F_09,CMPL_F_09_06ANG_00100,F_01,CMPL_F_01_08ANG_00199,impostor,False,True,0,impostor,0.1380053460597992
trial_005042,M_47,CMPL_M_47_03ALX_00029,M_27,CMPL_M_27_05MAB_00064,impostor,False,True,0,impostor,0.08102928847074509
trial_005043,F_20,CMPL_F_20_05CAR_00066,F_01,CMPL_F_01_12MAB_00695,impostor,False,True,0,impostor,0.13689543306827545
trial_005044,M_10,CMPL_M_10_09ANG_00243,M_22,CMPL_M_22_05MAB_00051,impostor,False,True,0,impostor,0.17636294662952423
trial_005045,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09MAB_00400,genuine,True,True,1,genuine,0.3956829011440277
trial_005046,M_15,CMPL_M_15_08ANG_00211,M_07,CMPL_M_07_01ANG_00242,impostor,False,True,0,impostor,0.14723099768161774
trial_005047,F_05,CMPL_F_05_01CAR_00021,F_29,CMPL_F_29_06CAR_00024,impostor,False,True,0,impostor,0.23616984486579895
trial_005048,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_00983,genuine,True,True,1,genuine,0.2986696660518646
trial_005049,F_21,CMPL_F_21_13ANG_00011,F_26,CMPL_F_26_14MAB_00005,impostor,False,True,0,impostor,0.0824909657239914
trial_005050,M_27,CMPL_M_27_05MAB_00052,M_14,CMPL_M_14_06ANG_00068,impostor,False,True,0,impostor,0.26095107197761536
trial_005051,F_12,CMPL_F_12_06CAR_00056,F_12,CMPL_F_12_06CAR_00088,genuine,True,True,1,genuine,0.8378098607063293
trial_005052,F_21,CMPL_F_21_13ANG_00011,F_02,CMPL_F_02_02MAB_00008,impostor,False,True,0,impostor,0.14226704835891724
trial_005053,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00123,genuine,True,True,1,genuine,0.5621592998504639
trial_005054,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01612,genuine,True,True,1,genuine,0.39945659041404724
trial_005055,M_29,CMPL_M_29_12ALX_00011,M_14,CMPL_M_14_06ANG_00054,impostor,False,True,0,impostor,0.11755108833312988
trial_005056,F_23,CMPL_F_23_02CAR_00050,F_03,CMPL_F_03_09MAB_00035,impostor,False,True,0,impostor,0.24713975191116333
trial_005057,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00180,genuine,True,True,1,genuine,0.360817015171051
trial_005058,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00209,genuine,True,True,1,genuine,0.5713183879852295
trial_005059,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00116,genuine,True,True,1,genuine,0.5838624835014343
trial_005060,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00077,genuine,True,True,1,genuine,0.3430370092391968
trial_005061,M_30,CMPL_M_30_10ALX_00103,M_08,CMPL_M_08_14ANG_00158,impostor,False,True,0,impostor,-0.020517101511359215
trial_005062,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00051,genuine,True,True,1,genuine,0.5958676934242249
trial_005063,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01042,genuine,True,True,1,genuine,0.33590826392173767
trial_005064,F_16,CMPL_F_16_03MAB_00082,F_16,CMPL_F_16_03MAB_00004,genuine,True,True,1,genuine,0.5040679574012756
trial_005065,F_09,CMPL_F_09_06ANG_00100,F_07,CMPL_F_07_10MAB_00100,impostor,False,True,0,impostor,0.03730868920683861
trial_005066,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00108,genuine,True,True,1,genuine,0.6376965045928955
trial_005067,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00324,genuine,True,True,1,genuine,0.5447781085968018
trial_005068,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00131,genuine,True,True,1,genuine,0.5262824892997742
trial_005069,M_08,CMPL_M_08_14ANG_00112,M_28,CMPL_M_28_12ANG_00070,impostor,False,True,0,impostor,0.22935298085212708
trial_005070,F_31,CMPL_F_31_04CAR_00007,F_03,CMPL_F_03_09MAB_00067,impostor,False,True,0,impostor,0.3304404318332672
trial_005071,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00016,genuine,True,True,1,genuine,0.5882766246795654
trial_005072,M_27,CMPL_M_27_05MAB_00052,M_09,CMPL_M_09_09MAB_00396,impostor,False,True,0,impostor,0.1675776094198227
trial_005073,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00060,genuine,True,True,1,genuine,0.7213199138641357
trial_005074,F_15,CMPL_F_15_06ANG_00085,F_01,CMPL_F_01_13MAB_00825,impostor,False,True,0,impostor,0.04555705189704895
trial_005075,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00123,genuine,True,True,1,genuine,0.3696911036968231
trial_005076,M_10,CMPL_M_10_09ANG_00243,M_19,CMPL_M_19_11ALX_00150,impostor,False,True,0,impostor,0.09424308687448502
trial_005077,F_34,CMPL_F_34_12ALX_00013,F_04,CMPL_F_04_12ANG_00025,impostor,False,True,0,impostor,0.09289859235286713
trial_005078,M_17,CMPL_M_17_07ANG_00057,M_18,CMPL_M_18_05ALX_00006,impostor,False,True,0,impostor,0.3119088411331177
trial_005079,F_10,CMPL_F_10_13ALX_00070,F_02,CMPL_F_02_02MAB_00183,impostor,False,True,0,impostor,0.3282797336578369
trial_005080,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_08ANG_00213,genuine,True,True,1,genuine,0.6105670928955078
trial_005081,M_32,CMPL_M_32_03MAB_00021,M_32,CMPL_M_32_03MAB_00027,genuine,True,True,1,genuine,0.6131510734558105
trial_005082,M_40,CMPL_M_40_08ANG_00008,M_40,CMPL_M_40_08ANG_00046,genuine,True,True,1,genuine,0.4984407424926758
trial_005083,M_22,CMPL_M_22_15ALX_00121,M_04,CMPL_M_04_02ALX_00053,impostor,False,True,0,impostor,0.23285913467407227
trial_005084,F_10,CMPL_F_10_13ALX_00070,F_10,CMPL_F_10_13ALX_00030,genuine,True,True,1,genuine,0.4962290823459625
trial_005085,F_09,CMPL_F_09_06ANG_00100,F_09,CMPL_F_09_06ANG_00068,genuine,True,True,1,genuine,0.3908882439136505
trial_005086,M_44,CMPL_M_44_14MAB_00035,M_33,CMPL_M_33_09ANG_00064,impostor,False,True,0,impostor,0.08762731403112411
trial_005087,F_31,CMPL_F_31_04CAR_00007,F_01,CMPL_F_01_03MAB_00017,impostor,False,True,0,impostor,0.3031931519508362
trial_005088,M_10,CMPL_M_10_09ANG_00243,M_01,CMPL_M_01_03ANG_00350,impostor,False,True,0,impostor,0.2690891623497009
trial_005089,M_01,CMPL_M_01_13ANG_01532,M_36,CMPL_M_36_04MAB_00049,impostor,False,True,0,impostor,0.5326434969902039
trial_005090,M_07,CMPL_M_07_01MAB_00315,M_17,CMPL_M_17_10MAB_00087,impostor,False,True,0,impostor,0.006541503593325615
trial_005091,M_17,CMPL_M_17_07ANG_00057,M_08,CMPL_M_08_14ANG_00021,impostor,False,True,0,impostor,0.2901250422000885
trial_005092,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00102,genuine,True,True,1,genuine,0.46112382411956787
trial_005093,M_23,CMPL_M_23_01ALX_00103,M_31,CMPL_M_31_11MAB_00024,impostor,False,True,0,impostor,0.0371808260679245
trial_005094,F_07,CMPL_F_07_04ALX_00020,F_13,CMPL_F_13_11ANG_00016,impostor,False,True,0,impostor,0.03250150382518768
trial_005095,M_43,CMPL_M_43_14MAB_00025,M_43,CMPL_M_43_14MAB_00006,genuine,True,True,1,genuine,0.5780513286590576
trial_005096,M_03,CMPL_M_03_08MAB_00709,M_08,CMPL_M_08_14ANG_00276,impostor,False,True,0,impostor,0.39992302656173706
trial_005097,M_27,CMPL_M_27_05MAB_00052,M_02,CMPL_M_02_10ANG_00617,impostor,False,True,0,impostor,0.21501979231834412
